user_id,ideology,bloc,activity_rate,bloc_probs
user_00891,-1.0,Left,3.0757202428442074,"[0.7, 0.1, 0.1, 0.1]"
user_00892,0.3622073160930076,Right-Traditional,0.8015487237365354,"[0.05, 0.15, 0.15, 0.65]"
user_00893,0.8033154124774784,Right-Radical-Conservative,1.2465739734142554,"[0.05, 0.2, 0.65, 0.1]"
user_00894,0.6003238062713881,Right-Libertarian,1.1307644007452422,"[0.05, 0.15, 0.15, 0.65]"
user_00895,-0.30022565281205704,Left,2.9471182216785907,"[0.7, 0.1, 0.1, 0.1]"
user_00896,0.7646125206031814,Right-Traditional,0.5973163695348267,"[0.05, 0.2, 0.65, 0.1]"
user_00897,0.20054847096427109,Right-Traditional,1.9637926194727429,"[0.1, 0.7, 0.1, 0.1]"
user_00898,0.6343889215628995,Right-Radical-Conservative,1.1067500828308157,"[0.1, 0.7, 0.1, 0.1]"
user_00899,0.2633887630531222,Right-Traditional,0.680591918865707,"[0.1, 0.7, 0.1, 0.1]"
user_00900,-0.4278647927784589,Left,0.8505912315007352,"[0.7, 0.1, 0.1, 0.1]"
user_00901,0.7963650749195462,Right-Radical-Conservative,1.875433079165954,"[0.05, 0.2, 0.65, 0.1]"
user_00902,0.7848012625655156,Right-Traditional,0.08096015185593422,"[0.05, 0.2, 0.65, 0.1]"
user_00903,0.3533462632391646,Right-Libertarian,0.6490912985617668,"[0.1, 0.7, 0.1, 0.1]"
user_00904,0.1216192197492752,Right-Traditional,0.6083441027482129,"[0.1, 0.7, 0.1, 0.1]"
user_00905,0.8760530408203036,Right-Radical-Conservative,0.796831110333692,"[0.05, 0.2, 0.65, 0.1]"
user_00906,-0.3834890061374935,Right-Traditional,0.6778949165056927,"[0.7, 0.1, 0.1, 0.1]"
user_00907,-0.4145389271421567,Left,0.5908518217287866,"[0.7, 0.1, 0.1, 0.1]"
user_00908,-0.7710243310980998,Left,1.1308052180708785,"[0.7, 0.1, 0.1, 0.1]"
user_00909,0.4942394610651157,Right-Traditional,0.23630853545349695,"[0.1, 0.7, 0.1, 0.1]"
user_00910,0.8126757718539295,Right-Radical-Conservative,1.4618583801474225,"[0.05, 0.2, 0.65, 0.1]"
user_00911,0.7432472176100351,Left,0.9306993099403607,"[0.05, 0.2, 0.65, 0.1]"
user_00912,0.21773662166749913,Right-Radical-Conservative,0.8948035658881819,"[0.05, 0.15, 0.15, 0.65]"
user_00913,0.7702273312227409,Right-Radical-Conservative,0.38385648426564356,"[0.05, 0.2, 0.65, 0.1]"
user_00914,0.33752762114249557,Right-Traditional,0.6614814993312338,"[0.1, 0.7, 0.1, 0.1]"
user_00915,-1.0,Right-Libertarian,3.79919303207901,"[0.7, 0.1, 0.1, 0.1]"
user_00916,0.6984214643520059,Right-Traditional,1.1313799152864625,"[0.05, 0.2, 0.65, 0.1]"
user_00917,0.2269718646286396,Right-Traditional,0.45368478492021547,"[0.1, 0.7, 0.1, 0.1]"
user_00918,0.39315194560741473,Right-Traditional,0.9345909276664738,"[0.1, 0.7, 0.1, 0.1]"
user_00919,0.7087990785594015,Right-Traditional,0.3350411145749296,"[0.05, 0.2, 0.65, 0.1]"
user_00920,-0.5831737030362376,Left,1.295705877019683,"[0.7, 0.1, 0.1, 0.1]"
user_00921,-0.5012435570939121,Right-Libertarian,2.0719995816575127,"[0.7, 0.1, 0.1, 0.1]"
user_00922,0.6264908433284602,Left,0.5631974456001386,"[0.1, 0.7, 0.1, 0.1]"
user_00923,0.5454991751464108,Right-Libertarian,1.3149475813095417,"[0.1, 0.7, 0.1, 0.1]"
user_00924,0.3861100451015779,Right-Traditional,0.7558140592674149,"[0.1, 0.7, 0.1, 0.1]"
user_00925,0.6341822496553751,Right-Traditional,1.2869964179290754,"[0.1, 0.7, 0.1, 0.1]"
user_00926,0.6289036983290583,Right-Traditional,1.5875928613918637,"[0.1, 0.7, 0.1, 0.1]"
user_00927,-0.8792260935945025,Right-Traditional,1.0449476460976568,"[0.7, 0.1, 0.1, 0.1]"
user_00928,0.3456161997774554,Right-Libertarian,0.9773728270122699,"[0.05, 0.15, 0.15, 0.65]"
user_00929,0.6195827475217284,Right-Libertarian,0.37730447970858844,"[0.05, 0.15, 0.15, 0.65]"
user_00930,0.630564775103957,Right-Traditional,1.5422686816589435,"[0.1, 0.7, 0.1, 0.1]"
user_00931,-0.4806905763539492,Left,0.0682260595147772,"[0.7, 0.1, 0.1, 0.1]"
user_00932,0.5006295453812654,Left,1.9061271146990293,"[0.1, 0.7, 0.1, 0.1]"
user_00933,1.0,Right-Radical-Conservative,1.8719827001291531,"[0.05, 0.2, 0.65, 0.1]"
user_00934,0.8360308765919335,Right-Radical-Conservative,1.9321782894645054,"[0.05, 0.2, 0.65, 0.1]"
user_00935,-0.48824386530195046,Right-Libertarian,0.9678810250392152,"[0.7, 0.1, 0.1, 0.1]"
user_00936,0.6046079265927116,Right-Radical-Conservative,0.7533940572615165,"[0.1, 0.7, 0.1, 0.1]"
user_00937,0.544370503360609,Right-Traditional,0.5948195036146746,"[0.1, 0.7, 0.1, 0.1]"
user_00938,0.38920629028451054,Right-Traditional,1.9957156730633607,"[0.1, 0.7, 0.1, 0.1]"
user_00939,0.6779209048183975,Right-Radical-Conservative,0.06473742451018505,"[0.05, 0.15, 0.15, 0.65]"
user_00940,1.0,Right-Radical-Conservative,1.6301865276216794,"[0.05, 0.2, 0.65, 0.1]"
user_00941,0.7827796626861405,Right-Traditional,1.2553328727845479,"[0.05, 0.2, 0.65, 0.1]"
user_00942,-0.6374698017585354,Left,2.594660267834445,"[0.7, 0.1, 0.1, 0.1]"
user_00943,0.4655339686550868,Right-Traditional,0.22762625871802208,"[0.1, 0.7, 0.1, 0.1]"
user_00944,0.4531533356057924,Right-Libertarian,0.7452741196672511,"[0.05, 0.15, 0.15, 0.65]"
user_00945,0.7166832810702498,Right-Libertarian,0.8475274442939226,"[0.05, 0.2, 0.65, 0.1]"
user_00946,0.8232987498799103,Right-Radical-Conservative,1.1176618381636816,"[0.05, 0.2, 0.65, 0.1]"
user_00947,-1.0,Left,0.1521547915306908,"[0.7, 0.1, 0.1, 0.1]"
user_00948,-0.44238485502952446,Left,0.8427339810744507,"[0.7, 0.1, 0.1, 0.1]"
user_00949,0.8348729927629052,Left,1.5612054827197135,"[0.05, 0.2, 0.65, 0.1]"
user_00950,-0.2629810209927775,Right-Traditional,0.4640115301835604,"[0.7, 0.1, 0.1, 0.1]"
user_00951,1.0,Right-Libertarian,0.5405121550050325,"[0.05, 0.2, 0.65, 0.1]"
user_00952,0.3671591312107537,Right-Traditional,0.10911979010258785,"[0.1, 0.7, 0.1, 0.1]"
user_00953,0.43485390894991055,Right-Traditional,1.408580100498837,"[0.1, 0.7, 0.1, 0.1]"
user_00954,0.6879961636185641,Right-Traditional,0.6063272334103781,"[0.1, 0.7, 0.1, 0.1]"
user_00955,0.5285899220230778,Right-Libertarian,0.9884086113100055,"[0.1, 0.7, 0.1, 0.1]"
user_00956,0.4125585106104229,Right-Libertarian,0.162782628723858,"[0.1, 0.7, 0.1, 0.1]"
user_00957,0.8176588304109889,Right-Radical-Conservative,1.3283853176358273,"[0.1, 0.7, 0.1, 0.1]"
user_00958,0.6509615726608946,Right-Radical-Conservative,0.9241875348487002,"[0.05, 0.2, 0.65, 0.1]"
user_00959,0.6912590004182693,Right-Radical-Conservative,0.4430445152295637,"[0.1, 0.7, 0.1, 0.1]"
user_00960,0.4946789789926037,Right-Traditional,1.3070779342869858,"[0.1, 0.7, 0.1, 0.1]"
user_00961,0.44458937994418174,Right-Libertarian,0.2511428509029178,"[0.1, 0.7, 0.1, 0.1]"
user_00962,0.6754674921661592,Right-Radical-Conservative,0.42986913665739335,"[0.05, 0.2, 0.65, 0.1]"
user_00963,0.8102108403872932,Right-Radical-Conservative,0.8544884372106064,"[0.05, 0.2, 0.65, 0.1]"
user_00964,-0.5388812330009648,Left,0.5599873549250872,"[0.7, 0.1, 0.1, 0.1]"
user_00965,-0.19212367544342768,Left,1.3228989116453846,"[0.7, 0.1, 0.1, 0.1]"
user_00966,0.7981380170711608,Right-Traditional,0.22208900783399182,"[0.05, 0.2, 0.65, 0.1]"
user_00967,0.412768911698503,Left,1.3620401798768709,"[0.1, 0.7, 0.1, 0.1]"
user_00968,0.36327314354272244,Right-Traditional,0.9336763485567572,"[0.1, 0.7, 0.1, 0.1]"
user_00969,-0.6804345650584154,Left,1.2164923364556561,"[0.7, 0.1, 0.1, 0.1]"
user_00970,-0.6147793738033205,Left,1.182756869134912,"[0.7, 0.1, 0.1, 0.1]"
user_00971,-0.5542117610859099,Left,1.3115849163319857,"[0.7, 0.1, 0.1, 0.1]"
user_00972,0.37545048799961867,Right-Traditional,0.5880516519554567,"[0.1, 0.7, 0.1, 0.1]"
user_00973,0.958703358217372,Right-Radical-Conservative,0.7556541626744429,"[0.05, 0.2, 0.65, 0.1]"
user_00974,0.7682923655273047,Right-Radical-Conservative,0.8082620154783692,"[0.05, 0.2, 0.65, 0.1]"
user_00975,0.14904225157552253,Right-Traditional,0.10507926561075187,"[0.1, 0.7, 0.1, 0.1]"
user_00976,-0.8348580585169765,Left,1.4586739165402285,"[0.7, 0.1, 0.1, 0.1]"
user_00977,0.946043337414177,Right-Traditional,0.34299233035952925,"[0.05, 0.2, 0.65, 0.1]"
user_00978,0.7169457270296792,Left,0.2438868782622916,"[0.05, 0.2, 0.65, 0.1]"
user_00979,-1.0,Left,1.166968853031632,"[0.7, 0.1, 0.1, 0.1]"
user_00980,0.6453010704230577,Right-Libertarian,0.617149645195678,"[0.05, 0.15, 0.15, 0.65]"
user_00981,0.5427617587882126,Right-Traditional,1.2462366165310057,"[0.1, 0.7, 0.1, 0.1]"
user_00982,0.7113072816797159,Right-Libertarian,0.5094618295878167,"[0.05, 0.2, 0.65, 0.1]"
user_00983,0.7476853302950538,Right-Traditional,1.8285924277657,"[0.05, 0.2, 0.65, 0.1]"
user_00984,-0.8011932397975711,Right-Radical-Conservative,1.3938021457930647,"[0.7, 0.1, 0.1, 0.1]"
user_00985,0.5122312919871423,Right-Traditional,0.3985026701333873,"[0.1, 0.7, 0.1, 0.1]"
user_00986,0.6284745183283136,Right-Radical-Conservative,0.5977738084002205,"[0.1, 0.7, 0.1, 0.1]"
user_00987,-1.0,Left,1.2839134245580894,"[0.7, 0.1, 0.1, 0.1]"
user_00988,0.6915864110431368,Right-Traditional,1.0482501688056305,"[0.1, 0.7, 0.1, 0.1]"
user_00989,1.0,Right-Radical-Conservative,2.3277378069965,"[0.05, 0.2, 0.65, 0.1]"
user_00990,0.4380680375628622,Right-Traditional,1.5376385689376135,"[0.1, 0.7, 0.1, 0.1]"
user_00991,0.4606438102246034,Right-Traditional,0.6004081644519036,"[0.1, 0.7, 0.1, 0.1]"
user_00992,0.6631530329979987,Right-Traditional,0.4099897644195093,"[0.1, 0.7, 0.1, 0.1]"
user_00993,0.41982520874900514,Right-Traditional,1.1679193909253591,"[0.1, 0.7, 0.1, 0.1]"
user_00994,0.5577729894039373,Right-Traditional,0.620406507390135,"[0.1, 0.7, 0.1, 0.1]"
user_00995,-0.8737552701987311,Left,0.23426390354849835,"[0.7, 0.1, 0.1, 0.1]"
user_00996,0.6448273118628994,Left,0.5958100857002105,"[0.1, 0.7, 0.1, 0.1]"
user_00997,0.6566717421048063,Right-Traditional,0.4261388557813975,"[0.1, 0.7, 0.1, 0.1]"
user_00998,0.8118446068502128,Right-Radical-Conservative,1.4851936844449187,"[0.05, 0.2, 0.65, 0.1]"
user_00999,0.9836572505176342,Right-Radical-Conservative,0.19260751581230176,"[0.05, 0.2, 0.65, 0.1]"
user_01000,0.6622681750235313,Right-Radical-Conservative,1.4306152015294324,"[0.05, 0.2, 0.65, 0.1]"
user_01001,0.30390609301562044,Right-Traditional,0.19156189028381992,"[0.1, 0.7, 0.1, 0.1]"
user_01002,-0.7693419065752003,Left,0.669571324575416,"[0.7, 0.1, 0.1, 0.1]"
user_01003,0.7467448556672386,Right-Traditional,0.1892522818251155,"[0.1, 0.7, 0.1, 0.1]"
user_01004,-0.7441076458313074,Left,1.3312330934415066,"[0.7, 0.1, 0.1, 0.1]"
user_01005,0.5186317559835305,Right-Traditional,0.9515997617562404,"[0.1, 0.7, 0.1, 0.1]"
user_01006,0.6552085490600664,Right-Traditional,1.179564776874835,"[0.05, 0.2, 0.65, 0.1]"
user_01007,-1.0,Right-Libertarian,1.9010666954289168,"[0.7, 0.1, 0.1, 0.1]"
user_01008,0.46331800254159144,Right-Traditional,0.6559148819132499,"[0.1, 0.7, 0.1, 0.1]"
user_01009,0.7548691931912713,Right-Radical-Conservative,0.6287148553771319,"[0.05, 0.2, 0.65, 0.1]"
user_01010,0.6541604439975942,Right-Traditional,0.14679457811423308,"[0.1, 0.7, 0.1, 0.1]"
user_01011,0.3877324007115588,Right-Traditional,0.6682375840599285,"[0.1, 0.7, 0.1, 0.1]"
user_01012,0.1597513053098163,Right-Libertarian,1.1253804495511361,"[0.05, 0.15, 0.15, 0.65]"
user_01013,0.5710051235869857,Right-Libertarian,0.6278504107674275,"[0.1, 0.7, 0.1, 0.1]"
user_01014,0.1083649142233975,Right-Traditional,0.46261462299394374,"[0.1, 0.7, 0.1, 0.1]"
user_01015,0.5083547314729824,Right-Traditional,1.3208083995616986,"[0.1, 0.7, 0.1, 0.1]"
user_01016,0.9206384409421167,Right-Libertarian,0.30711308227848055,"[0.05, 0.2, 0.65, 0.1]"
user_01017,0.7898192927450778,Right-Traditional,1.155812372397535,"[0.05, 0.2, 0.65, 0.1]"
user_01018,0.5038163255559536,Right-Libertarian,1.3358199954898229,"[0.1, 0.7, 0.1, 0.1]"
user_01019,-0.9146357018950939,Left,1.5038499716618208,"[0.7, 0.1, 0.1, 0.1]"
user_01020,0.8034793967836062,Right-Radical-Conservative,0.6244821546025823,"[0.05, 0.2, 0.65, 0.1]"
user_01021,-0.9599275339724831,Left,0.9015071844184385,"[0.7, 0.1, 0.1, 0.1]"
user_01022,0.5298683822119761,Right-Libertarian,0.997779830727164,"[0.1, 0.7, 0.1, 0.1]"
user_01023,0.6466108562931997,Right-Traditional,0.11138403890627478,"[0.1, 0.7, 0.1, 0.1]"
user_01024,0.8467236288196686,Right-Radical-Conservative,0.974975947925536,"[0.05, 0.2, 0.65, 0.1]"
user_01025,0.35537374039654834,Right-Traditional,1.2723962593936267,"[0.1, 0.7, 0.1, 0.1]"
user_01026,-0.8348828628820253,Right-Libertarian,0.610037235567913,"[0.7, 0.1, 0.1, 0.1]"
user_01027,-1.0,Left,0.3473976456761518,"[0.7, 0.1, 0.1, 0.1]"
user_01028,0.7405684486578346,Left,1.6232319164921982,"[0.05, 0.2, 0.65, 0.1]"
user_01029,0.4959802496460697,Right-Traditional,0.4643023758517559,"[0.1, 0.7, 0.1, 0.1]"
user_01030,0.3765575506704077,Right-Traditional,1.3609374891549224,"[0.1, 0.7, 0.1, 0.1]"
user_01031,0.7080525093093966,Right-Radical-Conservative,0.45926526868648243,"[0.05, 0.2, 0.65, 0.1]"
user_01032,0.6568918318843119,Left,1.0574028133985574,"[0.05, 0.2, 0.65, 0.1]"
user_01033,0.5889584899230247,Right-Radical-Conservative,0.21421026915391855,"[0.05, 0.2, 0.65, 0.1]"
user_01034,-0.4828357361542508,Right-Traditional,0.8099370414618837,"[0.7, 0.1, 0.1, 0.1]"
user_01035,0.6319299996164741,Left,1.0375345123482898,"[0.1, 0.7, 0.1, 0.1]"
user_01036,0.8374126531527563,Right-Radical-Conservative,1.1293469807039405,"[0.05, 0.2, 0.65, 0.1]"
user_01037,0.441409076847291,Right-Traditional,1.300756730262995,"[0.1, 0.7, 0.1, 0.1]"
user_01038,0.4803743003966187,Right-Traditional,0.9229721298189177,"[0.05, 0.2, 0.65, 0.1]"
user_01039,0.585668410132145,Right-Traditional,0.6119753220059795,"[0.1, 0.7, 0.1, 0.1]"
user_01040,-0.2834679355780404,Right-Traditional,1.8815841731379772,"[0.7, 0.1, 0.1, 0.1]"
user_01041,0.4631494342591257,Right-Radical-Conservative,0.9447255762681452,"[0.05, 0.2, 0.65, 0.1]"
user_01042,0.22359648626151246,Left,0.32228761388306476,"[0.1, 0.7, 0.1, 0.1]"
user_01043,-0.006353863250162739,Right-Traditional,0.6951652028554443,"[0.1, 0.7, 0.1, 0.1]"
user_01044,0.7787363668958692,Right-Radical-Conservative,0.5904239448107381,"[0.05, 0.2, 0.65, 0.1]"
user_01045,0.5221446868372993,Right-Traditional,1.2959195453658592,"[0.1, 0.7, 0.1, 0.1]"
user_01046,-1.0,Left,1.4204050069386795,"[0.7, 0.1, 0.1, 0.1]"
user_01047,0.7078191824463358,Right-Radical-Conservative,0.6994417401180164,"[0.05, 0.2, 0.65, 0.1]"
user_01048,0.4710648097673017,Right-Libertarian,0.7340129127369057,"[0.05, 0.15, 0.15, 0.65]"
user_01049,1.0,Right-Traditional,0.2640985953823842,"[0.1, 0.7, 0.1, 0.1]"
user_01050,0.9428692955804254,Right-Radical-Conservative,2.480534993537699,"[0.05, 0.2, 0.65, 0.1]"
user_01051,0.45283158818322866,Left,0.7267947147792945,"[0.05, 0.2, 0.65, 0.1]"
user_01052,-0.5722645720239398,Right-Libertarian,1.716448652313658,"[0.7, 0.1, 0.1, 0.1]"
user_01053,0.492795792849112,Right-Radical-Conservative,0.9763099995361693,"[0.1, 0.7, 0.1, 0.1]"
user_01054,0.7604397443552978,Right-Radical-Conservative,1.7510926329725052,"[0.05, 0.2, 0.65, 0.1]"
user_01055,-0.5616762849757223,Left,0.2686100962921361,"[0.7, 0.1, 0.1, 0.1]"
user_01056,0.7987122197210592,Right-Radical-Conservative,0.23086923366471765,"[0.05, 0.2, 0.65, 0.1]"
user_01057,0.8023523354707437,Right-Radical-Conservative,0.6103377410517062,"[0.05, 0.2, 0.65, 0.1]"
user_01058,-0.3988417757847828,Left,1.8574155592985935,"[0.7, 0.1, 0.1, 0.1]"
user_01059,-0.3919352040360227,Left,0.9867499904924606,"[0.7, 0.1, 0.1, 0.1]"
user_01060,0.8752686751666462,Right-Traditional,1.1265493266410243,"[0.05, 0.2, 0.65, 0.1]"
user_01061,0.7584992342421283,Right-Radical-Conservative,1.1881954554853589,"[0.05, 0.2, 0.65, 0.1]"
user_01062,0.4349402151352872,Right-Radical-Conservative,0.8838721848517627,"[0.1, 0.7, 0.1, 0.1]"
user_01063,-0.9768846308716872,Left,1.3356712024184596,"[0.7, 0.1, 0.1, 0.1]"
user_01064,1.0,Right-Radical-Conservative,0.4258658529931131,"[0.05, 0.2, 0.65, 0.1]"
user_01065,0.49348995538245716,Right-Traditional,2.896649808621387,"[0.1, 0.7, 0.1, 0.1]"
user_01066,0.7316809424230687,Right-Traditional,0.41184658379678657,"[0.05, 0.2, 0.65, 0.1]"
user_01067,0.5733628086570884,Right-Traditional,0.9349338445688742,"[0.1, 0.7, 0.1, 0.1]"
user_01068,0.6596903627962879,Right-Libertarian,0.6436479038368993,"[0.05, 0.15, 0.15, 0.65]"
user_01069,0.6085746696207341,Right-Traditional,2.350331636102354,"[0.1, 0.7, 0.1, 0.1]"
user_01070,0.8844797605200969,Right-Traditional,0.7516458245510981,"[0.05, 0.2, 0.65, 0.1]"
user_01071,0.9692359674903257,Right-Libertarian,0.6056067727211099,"[0.05, 0.2, 0.65, 0.1]"
user_01072,0.5484266311348053,Right-Traditional,0.17134909283559938,"[0.1, 0.7, 0.1, 0.1]"
user_01073,0.5017176277016365,Right-Traditional,0.9433423547478509,"[0.1, 0.7, 0.1, 0.1]"
user_01074,0.9118170923085399,Right-Radical-Conservative,0.23897480646157276,"[0.05, 0.2, 0.65, 0.1]"
user_01075,-0.6959787066261803,Left,0.7408384171903608,"[0.7, 0.1, 0.1, 0.1]"
user_01076,-0.5982684391440317,Right-Traditional,0.5196229966868755,"[0.7, 0.1, 0.1, 0.1]"
user_01077,0.2011924413420499,Right-Traditional,0.8782506859038125,"[0.1, 0.7, 0.1, 0.1]"
user_01078,0.25070665488419325,Right-Libertarian,0.5294475338370906,"[0.05, 0.15, 0.15, 0.65]"
user_01079,0.7435150067763484,Right-Radical-Conservative,0.7673967492913096,"[0.05, 0.2, 0.65, 0.1]"
user_01080,-0.577441851683342,Left,0.09135112789767959,"[0.7, 0.1, 0.1, 0.1]"
user_01081,0.8823253824527694,Left,0.8907736590655879,"[0.05, 0.2, 0.65, 0.1]"
user_01082,0.6445784642037206,Right-Radical-Conservative,1.0893407781030098,"[0.05, 0.2, 0.65, 0.1]"
user_01083,0.5639619420479836,Right-Traditional,0.4903915389678637,"[0.1, 0.7, 0.1, 0.1]"
user_01084,0.5146116384299125,Right-Radical-Conservative,1.2559411581565547,"[0.1, 0.7, 0.1, 0.1]"
user_01085,-0.9067469733416137,Left,0.5763309792862858,"[0.7, 0.1, 0.1, 0.1]"
user_01086,0.6177790796167035,Right-Radical-Conservative,0.7976707989114116,"[0.05, 0.2, 0.65, 0.1]"
user_01087,-0.7765186765774756,Left,1.2660298186976817,"[0.7, 0.1, 0.1, 0.1]"
user_01088,-0.41759462429135,Left,0.2601246762493869,"[0.7, 0.1, 0.1, 0.1]"
user_01089,0.7045020140421023,Right-Libertarian,0.6092917938967491,"[0.05, 0.15, 0.15, 0.65]"
user_01090,-0.6595439184757561,Left,0.059139406477767546,"[0.7, 0.1, 0.1, 0.1]"
user_01091,0.4581366766757,Right-Libertarian,1.6258885681467445,"[0.1, 0.7, 0.1, 0.1]"
user_01092,0.36473336971114995,Left,0.5091721944164656,"[0.1, 0.7, 0.1, 0.1]"
user_01093,0.4628229127854207,Left,0.17794448883905703,"[0.1, 0.7, 0.1, 0.1]"
user_01094,-0.1333008776211454,Left,1.3695978000631848,"[0.7, 0.1, 0.1, 0.1]"
user_01095,-0.8672183340439252,Left,0.06905224704577943,"[0.7, 0.1, 0.1, 0.1]"
user_01096,0.8410293156712646,Right-Radical-Conservative,0.7473415925132324,"[0.05, 0.2, 0.65, 0.1]"
user_01097,0.6182272235847865,Right-Libertarian,0.16283426022194522,"[0.1, 0.7, 0.1, 0.1]"
user_01098,-0.001314314107343395,Right-Traditional,4.859817541533183,"[0.1, 0.7, 0.1, 0.1]"
user_01099,0.7612737292952849,Right-Radical-Conservative,1.1025684246780627,"[0.05, 0.2, 0.65, 0.1]"
user_01100,0.6390754472803458,Right-Traditional,0.7555110632050536,"[0.1, 0.7, 0.1, 0.1]"
user_01101,0.4492741319460095,Right-Traditional,0.982815390503571,"[0.05, 0.2, 0.65, 0.1]"
user_01102,0.33163567362636953,Right-Traditional,0.41029022133811194,"[0.1, 0.7, 0.1, 0.1]"
user_01103,0.8264225677831538,Right-Radical-Conservative,0.480545814538276,"[0.05, 0.2, 0.65, 0.1]"
user_01104,0.7580427066019442,Right-Traditional,0.9413509340513923,"[0.05, 0.2, 0.65, 0.1]"
user_01105,-0.4275735192629841,Left,1.0526249322975136,"[0.7, 0.1, 0.1, 0.1]"
user_01106,0.899905186008479,Right-Libertarian,0.2655267787076129,"[0.05, 0.2, 0.65, 0.1]"
user_01107,-0.8182556018739411,Left,0.20238850935014638,"[0.7, 0.1, 0.1, 0.1]"
user_01108,0.8731689104570541,Left,0.1154761309503327,"[0.1, 0.7, 0.1, 0.1]"
user_01109,0.5830950303012499,Right-Traditional,0.37434535475908615,"[0.1, 0.7, 0.1, 0.1]"
user_01110,0.8144612512371554,Right-Traditional,1.7454262708212924,"[0.1, 0.7, 0.1, 0.1]"
user_01111,0.24831703388701581,Right-Traditional,0.7350621866028525,"[0.1, 0.7, 0.1, 0.1]"
user_01112,-0.6564840927314075,Left,0.48672982022664396,"[0.7, 0.1, 0.1, 0.1]"
user_01113,0.8312483762938389,Right-Radical-Conservative,1.4487280525757118,"[0.05, 0.2, 0.65, 0.1]"
user_01114,0.24637126967370032,Right-Traditional,1.0236829258685685,"[0.1, 0.7, 0.1, 0.1]"
user_01115,-0.7285733170683959,Right-Libertarian,0.14940417883816057,"[0.7, 0.1, 0.1, 0.1]"
user_01116,0.7201327889843222,Right-Traditional,0.6108971710298119,"[0.1, 0.7, 0.1, 0.1]"
user_01117,0.8056312762230232,Right-Radical-Conservative,1.755432646428821,"[0.05, 0.2, 0.65, 0.1]"
user_01118,0.4696065235367922,Right-Traditional,1.7220620560131021,"[0.1, 0.7, 0.1, 0.1]"
user_01119,0.8342695150874953,Right-Libertarian,0.37640577299588013,"[0.1, 0.7, 0.1, 0.1]"
user_01120,0.5521551067456785,Right-Radical-Conservative,0.3260899725550756,"[0.05, 0.2, 0.65, 0.1]"
user_01121,-0.5708219159448215,Right-Radical-Conservative,0.30617688098581725,"[0.7, 0.1, 0.1, 0.1]"
user_01122,-0.6673867312228844,Left,0.31843544430314163,"[0.7, 0.1, 0.1, 0.1]"
user_01123,0.8361979810611344,Right-Radical-Conservative,1.1216917785661382,"[0.05, 0.15, 0.15, 0.65]"
user_01124,0.5205834781046474,Right-Traditional,0.05434623537041032,"[0.1, 0.7, 0.1, 0.1]"
user_01125,1.0,Right-Traditional,1.3787226524547782,"[0.05, 0.2, 0.65, 0.1]"
user_01126,-0.6997780110625413,Right-Traditional,0.18110827240620775,"[0.7, 0.1, 0.1, 0.1]"
user_01127,0.16664731864216042,Left,0.19294871510735054,"[0.1, 0.7, 0.1, 0.1]"
user_01128,0.9054597720111652,Right-Libertarian,0.5370149264226406,"[0.05, 0.2, 0.65, 0.1]"
user_01129,0.6781181344817022,Right-Radical-Conservative,3.06486105114024,"[0.05, 0.2, 0.65, 0.1]"
user_01130,0.684560980324654,Right-Radical-Conservative,1.0620087406439542,"[0.05, 0.2, 0.65, 0.1]"
user_01131,0.9028786727912629,Right-Radical-Conservative,0.07289555811150024,"[0.05, 0.2, 0.65, 0.1]"
user_01132,-0.6414096332962329,Right-Libertarian,0.2734615485559897,"[0.7, 0.1, 0.1, 0.1]"
user_01133,1.0,Right-Radical-Conservative,1.1135581921184818,"[0.05, 0.2, 0.65, 0.1]"
user_01134,0.5869882076735797,Right-Radical-Conservative,0.6040096853692059,"[0.1, 0.7, 0.1, 0.1]"
user_01135,-0.512255276752368,Left,0.266896604311003,"[0.7, 0.1, 0.1, 0.1]"
user_01136,0.29493322189350946,Right-Traditional,1.2490372350032293,"[0.1, 0.7, 0.1, 0.1]"
user_01137,-0.8884120367148489,Left,0.5272929041120105,"[0.7, 0.1, 0.1, 0.1]"
user_01138,-1.0,Right-Libertarian,0.52710104579338,"[0.7, 0.1, 0.1, 0.1]"
user_01139,0.8718504715089139,Right-Radical-Conservative,0.3918371810312923,"[0.05, 0.2, 0.65, 0.1]"
user_01140,0.5498901891860144,Right-Traditional,1.1185106187226355,"[0.1, 0.7, 0.1, 0.1]"
user_01141,0.7833812786468337,Right-Traditional,0.6589834715361232,"[0.05, 0.2, 0.65, 0.1]"
user_01142,-1.0,Left,0.5088997461180438,"[0.7, 0.1, 0.1, 0.1]"
user_01143,-0.6697537855666316,Left,2.8513016847780257,"[0.7, 0.1, 0.1, 0.1]"
user_01144,0.6177270919592546,Right-Traditional,1.3974349515142144,"[0.1, 0.7, 0.1, 0.1]"
user_01145,0.42904629576824715,Right-Traditional,0.9059236832097053,"[0.1, 0.7, 0.1, 0.1]"
user_01146,0.6723929512172973,Right-Radical-Conservative,0.23216280747111945,"[0.1, 0.7, 0.1, 0.1]"
user_01147,0.8111764390740159,Right-Radical-Conservative,1.6861721494532966,"[0.05, 0.2, 0.65, 0.1]"
user_01148,1.0,Right-Traditional,1.2867269398672312,"[0.05, 0.2, 0.65, 0.1]"
user_01149,0.9300781119241609,Right-Radical-Conservative,0.5517546264356714,"[0.05, 0.2, 0.65, 0.1]"
user_01150,0.43311425329647046,Right-Radical-Conservative,2.5325226032485433,"[0.05, 0.15, 0.15, 0.65]"
